benchmark,bin_idx,tile_width,cir_fidelity,nbins,cir_coherence,cir_transfer_fidelity,cir_duration,n_aods,n_rows,selector_algo,selector_weight,set_size,compilation_time,planning_time,bundling_time,scheduling_time,placement_time,routing_time
multiply_n13,1,28.5,0.627464222118678,4,0.9238905549552541,0.8554924148377161,9538.037850843646,1,1,sa,0.8,10,45.40906784730032,0.4693058882839978,0.0035599903203547,44.69230514578521,0.009270897600799799,0.09989717323333025
swap_test_n25,2,97.0,0.32315666232629503,4,0.719675516445432,0.700347864034748,20227.53040951418,1,1,sa,0.8,10,45.40906784730032,0.4693058882839978,0.0035599903203547,44.69230514578521,0.009270897600799799,0.09989717323333025
ghz_n23,3,57.0,0.695457430386575,4,0.87686889571795,0.9120631656822731,8731.16018834924,1,1,sa,0.8,10,45.40906784730032,0.4693058882839978,0.0035599903203547,44.69230514578521,0.009270897600799799,0.09989717323333025
wstate_n24,3,57.0,0.530910983954276,4,0.8608284782506581,0.8252275899809911,9687.750415764442,1,1,sa,0.8,10,45.40906784730032,0.4693058882839978,0.0035599903203547,44.69230514578521,0.009270897600799799,0.09989717323333025
hamsim_n18,3,47.0,0.7597107324397531,4,0.9237740299518891,0.930497374953234,6817.53835375156,1,1,sa,0.8,10,45.40906784730032,0.4693058882839978,0.0035599903203547,44.69230514578521,0.009270897600799799,0.09989717323333025
dj_n16,3,37.5,0.800002267396789,4,0.9392783646086451,0.9379749638258461,6036.818353751561,1,1,sa,0.8,10,45.40906784730032,0.4693058882839978,0.0035599903203547,44.69230514578521,0.009270897600799799,0.09989717323333025
hamsim_n18,0,47.0,0.7588637479568201,7,0.922744134972528,0.930497374953234,6910.496649145811,1,1,sa,0.8,12,66.0791316749528,0.386936211027205,0.0038430490531027317,65.23227992421016,0.019343411084264517,0.2670145616866648
qaoa_maxcut_n14,0,47.0,0.6061134899610381,7,0.9513023681629451,0.8727832416118031,5750.9270760285335,1,1,sa,0.8,12,66.0791316749528,0.386936211027205,0.0038430490531027317,65.23227992421016,0.019343411084264517,0.2670145616866648
bv_n14,0,37.0,0.8220716481116611,7,0.9463375715445981,0.945512643502422,6077.278495708854,1,1,sa,0.8,12,66.0791316749528,0.386936211027205,0.0038430490531027317,65.23227992421016,0.019343411084264517,0.2670145616866648
graphstate_n20,1,47.0,0.765537003684951,7,0.946566097945138,0.9011784036598731,4248.585752746101,1,1,sa,0.8,12,66.0791316749528,0.386936211027205,0.0038430490531027317,65.23227992421016,0.019343411084264517,0.2670145616866648
swap_test_n25,2,97.0,0.350771088966553,7,0.7965823560767281,0.696156268072044,14139.32545104319,1,1,sa,0.8,12,66.0791316749528,0.386936211027205,0.0038430490531027317,65.23227992421016,0.019343411084264517,0.2670145616866648
knn_n25,2,97.0,0.350771088966553,7,0.7965823560767281,0.696156268072044,14139.32545104319,1,1,sa,0.8,12,66.0791316749528,0.386936211027205,0.0038430490531027317,65.23227992421016,0.019343411084264517,0.2670145616866648
multiply_n13,2,28.5,0.643608160258608,7,0.940663518976327,0.857205969570888,7455.744016532415,1,1,sa,0.8,12,66.0791316749528,0.386936211027205,0.0038430490531027317,65.23227992421016,0.019343411084264517,0.2670145616866648
bv_n19,3,47.0,0.7674333243660281,7,0.9301894083799681,0.9267809647166121,5879.924893186189,1,1,sa,0.8,12,66.0791316749528,0.386936211027205,0.0038430490531027317,65.23227992421016,0.019343411084264517,0.2670145616866648
wstate_n27,4,67.0,0.48047210082884206,7,0.8287743074860161,0.805648229109544,10755.967089573382,1,1,sa,0.8,12,66.0791316749528,0.386936211027205,0.0038430490531027317,65.23227992421016,0.019343411084264517,0.2670145616866648
cat_n22,4,57.0,0.710810373348698,7,0.8870314248537131,0.9157205572498951,8334.922890091439,1,1,sa,0.8,12,66.0791316749528,0.386936211027205,0.0038430490531027317,65.23227992421016,0.019343411084264517,0.2670145616866648
dj_n26,5,67.0,0.664782237372678,7,0.865308870324435,0.9011784036598741,8510.274630786686,1,1,sa,0.8,12,66.0791316749528,0.386936211027205,0.0038430490531027317,65.23227992421016,0.019343411084264517,0.2670145616866648
dj_n16,6,37.5,0.8088720900110781,7,0.949692375692173,0.9379749638258461,5003.108926984825,1,1,sa,0.8,12,66.0791316749528,0.386936211027205,0.0038430490531027317,65.23227992421016,0.019343411084264517,0.2670145616866648
cat_n22,0,57.0,0.725815754331935,8,0.9057568753720101,0.9157205572498951,6910.569892977686,1,1,sa,0.8,14,82.66777916811407,0.4093575291335583,0.004168961197137833,81.77615654980764,0.011066546197980642,0.26933786692097783
qaoa_maxcut_n14,0,47.0,0.606168339837311,8,0.9513884556994471,0.8727832416118031,5741.231686198752,1,1,sa,0.8,14,82.66777916811407,0.4093575291335583,0.004168961197137833,81.77615654980764,0.011066546197980642,0.26933786692097783
dj_n16,0,37.5,0.797423646919558,8,0.9362508201584511,0.9379749638258461,6339.487638819202,1,1,sa,0.8,14,82.66777916811407,0.4093575291335583,0.004168961197137833,81.77615654980764,0.011066546197980642,0.26933786692097783
dj_n26,1,67.0,0.7129717850321491,8,0.9280344377395071,0.9011784036598741,4472.832918349535,1,1,sa,0.8,14,82.66777916811407,0.4093575291335583,0.004168961197137833,81.77615654980764,0.011066546197980642,0.26933786692097783
ghz_n23,1,57.0,0.748699329517569,8,0.9439990510043351,0.9120631656822731,3920.225095379881,1,1,sa,0.8,14,82.66777916811407,0.4093575291335583,0.004168961197137833,81.77615654980764,0.011066546197980642,0.26933786692097783
swap_test_n25,2,97.0,0.32315666232629503,8,0.719675516445432,0.700347864034748,20227.53040951418,1,1,sa,0.8,14,82.66777916811407,0.4093575291335583,0.004168961197137833,81.77615654980764,0.011066546197980642,0.26933786692097783
hamsim_n18,3,47.0,0.78576654259472,8,0.955456721432653,0.930497374953234,4007.3730959695986,1,1,sa,0.8,14,82.66777916811407,0.4093575291335583,0.004168961197137833,81.77615654980764,0.011066546197980642,0.26933786692097783
bv_n19,3,47.0,0.783475873281511,8,0.9496342364983281,0.9267809647166121,4246.609163434614,1,1,sa,0.8,14,82.66777916811407,0.4093575291335583,0.004168961197137833,81.77615654980764,0.011066546197980642,0.26933786692097783
graphstate_n20,4,47.0,0.765537003684951,8,0.946566097945138,0.9011784036598731,4248.585752746101,1,1,sa,0.8,14,82.66777916811407,0.4093575291335583,0.004168961197137833,81.77615654980764,0.011066546197980642,0.26933786692097783
bv_n14,5,37.0,0.8351225460188411,8,0.961361268153436,0.945512643502422,4389.67977738128,1,1,sa,0.8,14,82.66777916811407,0.4093575291335583,0.004168961197137833,81.77615654980764,0.011066546197980642,0.26933786692097783
wstate_n27,6,67.0,0.47669382431987106,8,0.822257095577539,0.805648229109544,11194.564693626307,1,1,sa,0.8,14,82.66777916811407,0.4093575291335583,0.004168961197137833,81.77615654980764,0.011066546197980642,0.26933786692097783
wstate_n24,6,57.0,0.5268093136696961,8,0.854177957360955,0.8252275899809911,10172.48286982152,1,1,sa,0.8,14,82.66777916811407,0.4093575291335583,0.004168961197137833,81.77615654980764,0.011066546197980642,0.26933786692097783
multiply_n13,6,28.5,0.6285332809577561,8,0.9254646580344381,0.8554924148377161,9341.615529211233,1,1,sa,0.8,14,82.66777916811407,0.4093575291335583,0.004168961197137833,81.77615654980764,0.011066546197980642,0.26933786692097783
knn_n25,7,97.0,0.32315666232629503,8,0.719675516445432,0.700347864034748,20227.53040951418,1,1,sa,0.8,14,82.66777916811407,0.4093575291335583,0.004168961197137833,81.77615654980764,0.011066546197980642,0.26933786692097783
dj_n26,0,67.0,0.708308338684808,3,0.9219642973780791,0.9011784036598741,4851.429568801817,1,1,sa,0.6,6,29.964121386874467,0.2518742000684142,0.003023519180715084,29.562306168489158,0.0043645319528877735,0.05813693953678012
ghz_n23,0,57.0,0.74436560973703,3,0.9385348717285451,0.9120631656822731,4298.821745832165,1,1,sa,0.6,6,29.964121386874467,0.2518742000684142,0.003023519180715084,29.562306168489158,0.0043645319528877735,0.05813693953678012
cat_n22,0,57.0,0.756399918573045,3,0.9439233341097231,0.9157205572498951,4096.431591009901,1,1,sa,0.6,6,29.964121386874467,0.2518742000684142,0.003023519180715084,29.562306168489158,0.0043645319528877735,0.05813693953678012
bv_n19,0,47.0,0.7894660114887511,3,0.956894754041933,0.9267809647166121,3645.305404316431,1,1,sa,0.6,6,29.964121386874467,0.2518742000684142,0.003023519180715084,29.562306168489158,0.0043645319528877735,0.05813693953678012
graphstate_n20,1,47.0,0.765537003684951,3,0.946566097945138,0.9011784036598731,4248.585752746101,1,1,sa,0.6,6,29.964121386874467,0.2518742000684142,0.003023519180715084,29.562306168489158,0.0043645319528877735,0.05813693953678012
swap_test_n25,2,97.0,0.32315666232629503,3,0.719675516445432,0.700347864034748,20227.53040951418,1,1,sa,0.6,6,29.964121386874467,0.2518742000684142,0.003023519180715084,29.562306168489158,0.0043645319528877735,0.05813693953678012
wstate_n27,0,67.0,0.41469430809519103,3,0.715313100213526,0.805648229109544,18935.27387460348,1,1,sa,0.6,8,35.35648630419746,0.2939063152298331,0.0033531473018229008,34.73027272615582,0.008037456776946783,0.08203322999179363
knn_n25,1,97.0,0.345648542617006,3,0.7900769305099791,0.694764651692169,14632.537472191168,1,1,sa,0.6,8,35.35648630419746,0.2939063152298331,0.0033531473018229008,34.73027272615582,0.008037456776946783,0.08203322999179363
hamsim_n18,1,47.0,0.7665536156078621,3,0.9320946676509161,0.930497374953234,6070.296782402819,1,1,sa,0.6,8,35.35648630419746,0.2939063152298331,0.0033531473018229008,34.73027272615582,0.008037456776946783,0.08203322999179363
multiply_n13,1,28.5,0.6361654653943271,3,0.936702435211304,0.8554924148377161,7948.956037680391,1,1,sa,0.6,8,35.35648630419746,0.2939063152298331,0.0033531473018229008,34.73027272615582,0.008037456776946783,0.08203322999179363
cat_n22,2,57.0,0.759339884825987,3,0.9475921641551871,0.9157205572498951,3831.9369918095376,1,1,sa,0.6,8,35.35648630419746,0.2939063152298331,0.0033531473018229008,34.73027272615582,0.008037456776946783,0.08203322999179363
ghz_n23,2,57.0,0.7479867337993891,3,0.943100573264085,0.9120631656822731,3982.3271466318015,1,1,sa,0.6,8,35.35648630419746,0.2939063152298331,0.0033531473018229008,34.73027272615582,0.008037456776946783,0.08203322999179363
bv_n19,2,47.0,0.790171265454452,3,0.9577495771884981,0.9267809647166121,3574.8108051160675,1,1,sa,0.6,8,35.35648630419746,0.2939063152298331,0.0033531473018229008,34.73027272615582,0.008037456776946783,0.08203322999179363
dj_n16,2,37.5,0.826098454352115,3,0.969917757526469,0.9379749638258461,3027.4997313533836,1,1,sa,0.6,8,35.35648630419746,0.2939063152298331,0.0033531473018229008,34.73027272615582,0.008037456776946783,0.08203322999179363
dj_n26,0,67.0,0.6770852297534421,3,0.88132296913773,0.9011784036598741,7452.334216834134,1,1,sa,0.6,10,42.46711432794109,0.3323171027004719,0.003434942103922367,41.886360430624336,0.010158626828342676,0.1015241239219904
cat_n22,0,57.0,0.7292006695211171,3,0.9099809641808491,0.9157205572498951,6593.336239042218,1,1,sa,0.6,10,42.46711432794109,0.3323171027004719,0.003434942103922367,41.886360430624336,0.010158626828342676,0.1015241239219904
ghz_n23,0,57.0,0.7158345898178481,3,0.9025614780496061,0.9120631656822731,6847.726393864482,1,1,sa,0.6,10,42.46711432794109,0.3323171027004719,0.003434942103922367,41.886360430624336,0.010158626828342676,0.1015241239219904
multiply_n13,0,28.5,0.6413350535004481,3,0.9443142375354711,0.8554924148377161,7015.110324992847,1,1,sa,0.6,10,42.46711432794109,0.3323171027004719,0.003434942103922367,41.886360430624336,0.010158626828342676,0.1015241239219904
wstate_n24,1,57.0,0.516197208475083,3,0.836971301929427,0.8252275899809911,11444.34349394603,1,1,sa,0.6,10,42.46711432794109,0.3323171027004719,0.003434942103922367,41.886360430624336,0.010158626828342676,0.1015241239219904
hamsim_n18,1,47.0,0.7438850381867911,3,0.9045306985987881,0.930497374953234,8571.80846120533,1,1,sa,0.6,10,42.46711432794109,0.3323171027004719,0.003434942103922367,41.886360430624336,0.010158626828342676,0.1015241239219904
bv_n19,1,47.0,0.7377251767590871,3,0.894180802330193,0.9267809647166121,8996.785619477243,1,1,sa,0.6,10,42.46711432794109,0.3323171027004719,0.003434942103922367,41.886360430624336,0.010158626828342676,0.1015241239219904
qaoa_maxcut_n14,1,47.0,0.602321885055169,3,0.945351398937159,0.8727832416118031,6423.275344348749,1,1,sa,0.6,10,42.46711432794109,0.3323171027004719,0.003434942103922367,41.886360430624336,0.010158626828342676,0.1015241239219904
swap_test_n25,2,97.0,0.362640690207016,3,0.818192822138179,0.697550671865103,12532.074776355594,1,1,sa,0.6,10,42.46711432794109,0.3323171027004719,0.003434942103922367,41.886360430624336,0.010158626828342676,0.1015241239219904
dj_n16,2,37.5,0.8131301090328461,3,0.9546916929519271,0.9379749638258461,4510.889865221348,1,1,sa,0.6,10,42.46711432794109,0.3323171027004719,0.003434942103922367,41.886360430624336,0.010158626828342676,0.1015241239219904
swap_test_n25,0,97.0,0.343676751103415,5,0.7855698465950031,0.694764651692169,14975.794319340825,1,1,sa,0.6,12,59.52331850398332,0.3775218017399311,0.003700918983668089,58.69780873833224,0.013879955746233463,0.25757811730727553
dj_n26,0,67.0,0.6624734300293541,5,0.8623036283643851,0.9011784036598741,8710.99038025245,1,1,sa,0.6,12,59.52331850398332,0.3775218017399311,0.003700918983668089,58.69780873833224,0.013879955746233463,0.25757811730727553
bv_n14,0,37.0,0.831715860186757,5,0.95743962117199,0.945512643502422,4827.637722553854,1,1,sa,0.6,12,59.52331850398332,0.3775218017399311,0.003700918983668089,58.69780873833224,0.013879955746233463,0.25757811730727553
multiply_n13,0,28.5,0.6344887794900671,5,0.9342336501938221,0.8554924148377161,8253.466680523192,1,1,sa,0.6,12,59.52331850398332,0.3775218017399311,0.003700918983668089,58.69780873833224,0.013879955746233463,0.25757811730727553
cat_n22,1,57.0,0.764367403229765,5,0.9538660833049201,0.9157205572498951,3381.999405550015,1,1,sa,0.6,12,59.52331850398332,0.3775218017399311,0.003700918983668089,58.69780873833224,0.013879955746233463,0.25757811730727553
bv_n19,1,47.0,0.7946874741640351,5,0.9632235765240861,0.9267809647166121,3124.873218856545,1,1,sa,0.6,12,59.52331850398332,0.3775218017399311,0.003700918983668089,58.69780873833224,0.013879955746233463,0.25757811730727553
hamsim_n18,2,47.0,0.7587206117809211,5,0.9225700878301141,0.930497374953234,6926.216387711995,1,1,sa,0.6,12,59.52331850398332,0.3775218017399311,0.003700918983668089,58.69780873833224,0.013879955746233463,0.25757811730727553
qaoa_maxcut_n14,2,47.0,0.60619427962973,5,0.951429168513741,0.8727832416118031,5736.646814594717,1,1,sa,0.6,12,59.52331850398332,0.3775218017399311,0.003700918983668089,58.69780873833224,0.013879955746233463,0.25757811730727553
dj_n16,2,37.5,0.7955375074654211,5,0.9340363139575241,0.9379749638258461,6561.496387711995,1,1,sa,0.6,12,59.52331850398332,0.3775218017399311,0.003700918983668089,58.69780873833224,0.013879955746233463,0.25757811730727553
knn_n25,3,97.0,0.327521473363347,5,0.7535328485015731,0.6933758171534361,17475.200038299252,1,1,sa,0.6,12,59.52331850398332,0.3775218017399311,0.003700918983668089,58.69780873833224,0.013879955746233463,0.25757811730727553
wstate_n27,3,67.0,0.47250060118609305,5,0.8150241353435601,0.805648229109544,11685.419570071117,1,1,sa,0.6,12,59.52331850398332,0.3775218017399311,0.003700918983668089,58.69780873833224,0.013879955746233463,0.25757811730727553
graphstate_n20,4,47.0,0.765537003684951,5,0.946566097945138,0.9011784036598731,4248.585752746101,1,1,sa,0.6,12,59.52331850398332,0.3775218017399311,0.003700918983668089,58.69780873833224,0.013879955746233463,0.25757811730727553
wstate_n27,0,67.0,0.41469430809519103,8,0.715313100213526,0.805648229109544,18935.27387460348,1,1,sa,0.6,14,79.0753074279055,0.4415194750763476,0.0040610251016914845,78.12632403941825,0.0193802691064775,0.146961176302284
dj_n26,1,67.0,0.6290092080913451,8,0.8187451719954141,0.9011784036598741,11701.445510551275,1,1,sa,0.6,14,79.0753074279055,0.4415194750763476,0.0040610251016914845,78.12632403941825,0.0193802691064775,0.146961176302284
wstate_n24,1,57.0,0.514883444185967,8,0.834841141228369,0.8252275899809911,11603.613891063605,1,1,sa,0.6,14,79.0753074279055,0.4415194750763476,0.0040610251016914845,78.12632403941825,0.0193802691064775,0.146961176302284
qaoa_maxcut_n14,1,47.0,0.6022322995793511,8,0.94521079346193,0.8727832416118031,6439.212267698237,1,1,sa,0.6,14,79.0753074279055,0.4415194750763476,0.0040610251016914845,78.12632403941825,0.0193802691064775,0.146961176302284
bv_n14,1,37.0,0.8149069398870621,8,0.9380898323144871,0.945512643502422,7015.167625373186,1,1,sa,0.6,14,79.0753074279055,0.4415194750763476,0.0040610251016914845,78.12632403941825,0.0193802691064775,0.146961176302284
hamsim_n18,2,47.0,0.7574396969994761,8,0.9210125531538831,0.930497374953234,7067.023297419082,1,1,sa,0.6,14,79.0753074279055,0.4415194750763476,0.0040610251016914845,78.12632403941825,0.0193802691064775,0.146961176302284
graphstate_n20,3,47.0,0.765537003684951,8,0.946566097945138,0.9011784036598731,4248.585752746101,1,1,sa,0.6,14,79.0753074279055,0.4415194750763476,0.0040610251016914845,78.12632403941825,0.0193802691064775,0.146961176302284
cat_n22,4,57.0,0.73054488249734,8,0.911658428658454,0.9157205572498951,6467.765161916425,1,1,sa,0.6,14,79.0753074279055,0.4415194750763476,0.0040610251016914845,78.12632403941825,0.0193802691064775,0.146961176302284
bv_n19,4,47.0,0.7689893734310881,8,0.932075461947467,0.9267809647166121,5720.013143641956,1,1,sa,0.6,14,79.0753074279055,0.4415194750763476,0.0040610251016914845,78.12632403941825,0.0193802691064775,0.146961176302284
multiply_n13,4,28.5,0.6496688878274121,8,0.947623463045501,0.8589229565610541,6602.851520220672,1,1,sa,0.6,14,79.0753074279055,0.4415194750763476,0.0040610251016914845,78.12632403941825,0.0193802691064775,0.146961176302284
knn_n25,5,97.0,0.372142385320534,8,0.8287675748933421,0.700347864034748,11759.171871946959,1,1,sa,0.6,14,79.0753074279055,0.4415194750763476,0.0040610251016914845,78.12632403941825,0.0193802691064775,0.146961176302284
swap_test_n25,5,97.0,0.372142385320534,8,0.8287675748933421,0.700347864034748,11759.171871946959,1,1,sa,0.6,14,79.0753074279055,0.4415194750763476,0.0040610251016914845,78.12632403941825,0.0193802691064775,0.146961176302284
dj_n16,6,37.5,0.8088720900110781,8,0.949692375692173,0.9379749638258461,5003.108926984825,1,1,sa,0.6,14,79.0753074279055,0.4415194750763476,0.0040610251016914845,78.12632403941825,0.0193802691064775,0.146961176302284
ghz_n23,7,57.0,0.708117960680218,8,0.8928319507271111,0.9120631656822731,7554.580492871413,1,1,sa,0.6,14,79.0753074279055,0.4415194750763476,0.0040610251016914845,78.12632403941825,0.0193802691064775,0.146961176302284
dj_n26,0,67.0,0.708308338684808,2,0.9219642973780791,0.9011784036598741,4851.429568801817,1,1,sa,0.4,6,24.793917342089117,0.25554764084517956,0.0029578027315437794,24.372260946780443,0.0075691258534789085,0.07470672810450196
ghz_n23,0,57.0,0.74436560973703,2,0.9385348717285451,0.9120631656822731,4298.821745832165,1,1,sa,0.4,6,24.793917342089117,0.25554764084517956,0.0029578027315437794,24.372260946780443,0.0075691258534789085,0.07470672810450196
cat_n22,0,57.0,0.756399918573045,2,0.9439233341097231,0.9157205572498951,4096.431591009901,1,1,sa,0.4,6,24.793917342089117,0.25554764084517956,0.0029578027315437794,24.372260946780443,0.0075691258534789085,0.07470672810450196
bv_n19,0,47.0,0.7894660114887511,2,0.956894754041933,0.9267809647166121,3645.305404316431,1,1,sa,0.4,6,24.793917342089117,0.25554764084517956,0.0029578027315437794,24.372260946780443,0.0075691258534789085,0.07470672810450196
swap_test_n25,1,97.0,0.36547128210495805,2,0.819227703301437,0.6989478686545431,12455.032465723314,1,1,sa,0.4,6,24.793917342089117,0.25554764084517956,0.0029578027315437794,24.372260946780443,0.0075691258534789085,0.07470672810450196
graphstate_n20,1,47.0,0.781085903368506,2,0.9657918979129461,0.9011784036598731,2740.517092630963,1,1,sa,0.4,6,24.793917342089117,0.25554764084517956,0.0029578027315437794,24.372260946780443,0.0075691258534789085,0.07470672810450196
ghz_n23,0,57.0,0.739230273430991,3,0.932059972649081,0.9120631656822731,4750.3120454925975,1,1,sa,0.4,8,33.288755665998906,0.29199906811118126,0.0033029410988092422,32.79109118320048,0.010140965227037668,0.08340999344363809
cat_n22,0,57.0,0.750834837947959,3,0.936978582624119,0.9157205572498951,4599.921890670334,1,1,sa,0.4,8,33.288755665998906,0.29199906811118126,0.0033029410988092422,32.79109118320048,0.010140965227037668,0.08340999344363809
hamsim_n18,0,47.0,0.7848601038337351,3,0.9543545327292631,0.930497374953234,4103.559636511849,1,1,sa,0.4,8,33.288755665998906,0.29199906811118126,0.0033029410988092422,32.79109118320048,0.010140965227037668,0.08340999344363809
bv_n19,0,47.0,0.782521896648936,3,0.9484779419626481,0.9267809647166121,4342.795703976864,1,1,sa,0.4,8,33.288755665998906,0.29199906811118126,0.0033029410988092422,32.79109118320048,0.010140965227037668,0.08340999344363809
dj_n16,1,37.5,0.8088720900110781,3,0.949692375692173,0.9379749638258461,5003.108926984825,1,1,sa,0.4,8,33.288755665998906,0.29199906811118126,0.0033029410988092422,32.79109118320048,0.010140965227037668,0.08340999344363809
knn_n25,2,97.0,0.32657418157219403,3,0.7513534021452181,0.6933758171534361,17648.989748650365,1,1,sa,0.4,8,33.288755665998906,0.29199906811118126,0.0033029410988092422,32.79109118320048,0.010140965227037668,0.08340999344363809
wstate_n27,2,67.0,0.471024827291237,3,0.8124785484393351,0.805648229109544,11859.209280422234,1,1,sa,0.4,8,33.288755665998906,0.29199906811118126,0.0033029410988092422,32.79109118320048,0.010140965227037668,0.08340999344363809
multiply_n13,2,28.5,0.624576425177466,3,0.9196385064327011,0.8554924148377161,10070.301609147482,1,1,sa,0.4,8,33.288755665998906,0.29199906811118126,0.0033029410988092422,32.79109118320048,0.010140965227037668,0.08340999344363809
dj_n26,0,67.0,0.6770852297534421,3,0.88132296913773,0.9011784036598741,7452.334216834134,1,1,sa,0.4,10,42.65453752921894,0.3347291029058397,0.0033973809331655502,41.936444231309,0.010980202816426754,0.23340173345059156
cat_n22,0,57.0,0.7292006695211171,3,0.9099809641808491,0.9157205572498951,6593.336239042218,1,1,sa,0.4,10,42.65453752921894,0.3347291029058397,0.0033973809331655502,41.936444231309,0.010980202816426754,0.23340173345059156
ghz_n23,0,57.0,0.7158345898178481,3,0.9025614780496061,0.9120631656822731,6847.726393864482,1,1,sa,0.4,10,42.65453752921894,0.3347291029058397,0.0033973809331655502,41.936444231309,0.010980202816426754,0.23340173345059156
multiply_n13,0,28.5,0.6413350535004481,3,0.9443142375354711,0.8554924148377161,7015.110324992847,1,1,sa,0.4,10,42.65453752921894,0.3347291029058397,0.0033973809331655502,41.936444231309,0.010980202816426754,0.23340173345059156
wstate_n24,1,57.0,0.516197208475083,3,0.836971301929427,0.8252275899809911,11444.34349394603,1,1,sa,0.4,10,42.65453752921894,0.3347291029058397,0.0033973809331655502,41.936444231309,0.010980202816426754,0.23340173345059156
hamsim_n18,1,47.0,0.7438850381867911,3,0.9045306985987881,0.930497374953234,8571.80846120533,1,1,sa,0.4,10,42.65453752921894,0.3347291029058397,0.0033973809331655502,41.936444231309,0.010980202816426754,0.23340173345059156
bv_n19,1,47.0,0.7377251767590871,3,0.894180802330193,0.9267809647166121,8996.785619477243,1,1,sa,0.4,10,42.65453752921894,0.3347291029058397,0.0033973809331655502,41.936444231309,0.010980202816426754,0.23340173345059156
qaoa_maxcut_n14,1,47.0,0.602321885055169,3,0.945351398937159,0.8727832416118031,6423.275344348749,1,1,sa,0.4,10,42.65453752921894,0.3347291029058397,0.0033973809331655502,41.936444231309,0.010980202816426754,0.23340173345059156
swap_test_n25,2,97.0,0.362640690207016,3,0.818192822138179,0.697550671865103,12532.074776355594,1,1,sa,0.4,10,42.65453752921894,0.3347291029058397,0.0033973809331655502,41.936444231309,0.010980202816426754,0.23340173345059156
dj_n16,2,37.5,0.8131301090328461,3,0.9546916929519271,0.9379749638258461,4510.889865221348,1,1,sa,0.4,10,42.65453752921894,0.3347291029058397,0.0033973809331655502,41.936444231309,0.010980202816426754,0.23340173345059156
knn_n25,0,97.0,0.353590377407248,4,0.8082302269369911,0.694764651692169,13269.5396031495,1,1,sa,0.4,12,52.16417733207345,0.37383167864754796,0.0038864430971443653,51.352129593957216,0.013042171485722065,0.12622842891141772
cat_n22,0,57.0,0.7358617218975531,4,0.918293396022072,0.9157205572498951,5973.341085051272,1,1,sa,0.4,12,52.16417733207345,0.37383167864754796,0.0038864430971443653,51.352129593957216,0.013042171485722065,0.12622842891141772
bv_n14,0,37.0,0.837446165051651,4,0.9640361298856901,0.945512643502422,4091.982779219528,1,1,sa,0.4,12,52.16417733207345,0.37383167864754796,0.0038864430971443653,51.352129593957216,0.013042171485722065,0.12622842891141772
hamsim_n18,1,47.0,0.757333087073319,4,0.9208829202858531,0.930497374953234,7078.753321381908,1,1,sa,0.4,12,52.16417733207345,0.37383167864754796,0.0038864430971443653,51.352129593957216,0.013042171485722065,0.12622842891141772
bv_n19,1,47.0,0.753580704336786,4,0.9133989459118991,0.9267809647166121,7317.989388846923,1,1,sa,0.4,12,52.16417733207345,0.37383167864754796,0.0038864430971443653,51.352129593957216,0.013042171485722065,0.12622842891141772
qaoa_maxcut_n14,1,47.0,0.6061520716369391,4,0.9513629225644881,0.8727832416118031,5744.10719906147,1,1,sa,0.4,12,52.16417733207345,0.37383167864754796,0.0038864430971443653,51.352129593957216,0.013042171485722065,0.12622842891141772
dj_n16,1,37.5,0.7949391749696341,4,0.93333381498841,0.9379749638258461,6632.0333213819085,1,1,sa,0.4,12,52.16417733207345,0.37383167864754796,0.0038864430971443653,51.352129593957216,0.013042171485722065,0.12622842891141772
swap_test_n25,2,97.0,0.32315666232629503,4,0.719675516445432,0.700347864034748,20227.53040951418,1,1,sa,0.4,12,52.16417733207345,0.37383167864754796,0.0038864430971443653,51.352129593957216,0.013042171485722065,0.12622842891141772
wstate_n27,3,67.0,0.47252433000418304,4,0.8150650655760241,0.805648229109544,11682.629659184235,1,1,sa,0.4,12,52.16417733207345,0.37383167864754796,0.0038864430971443653,51.352129593957216,0.013042171485722065,0.12622842891141772
dj_n26,3,67.0,0.639155934620389,4,0.8319525833502031,0.9011784036598741,10778.221016381234,1,1,sa,0.4,12,52.16417733207345,0.37383167864754796,0.0038864430971443653,51.352129593957216,0.013042171485722065,0.12622842891141772
graphstate_n20,3,47.0,0.7767952037004431,4,0.9604865621516411,0.9011784036598731,3153.6465507546313,1,1,sa,0.4,12,52.16417733207345,0.37383167864754796,0.0038864430971443653,51.352129593957216,0.013042171485722065,0.12622842891141772
multiply_n13,3,28.5,0.625040115436277,4,0.920321253010814,0.8554924148377161,9984.670981051288,1,1,sa,0.4,12,52.16417733207345,0.37383167864754796,0.0038864430971443653,51.352129593957216,0.013042171485722065,0.12622842891141772
knn_n25,0,97.0,0.33767317049392204,4,0.7718469750790281,0.694764651692169,16033.178044891205,1,1,sa,0.4,14,55.05376979801804,0.41796402633190155,0.004065073095262051,54.13286732183769,0.01967423129826784,0.28772219363600016
dj_n26,0,67.0,0.6504422179432531,4,0.8466432903565551,0.9011784036598741,9768.37410580283,1,1,sa,0.4,14,55.05376979801804,0.41796402633190155,0.004065073095262051,54.13286732183769,0.01967423129826784,0.28772219363600016
qaoa_maxcut_n14,0,47.0,0.601964766820246,4,0.9447908975983461,0.8727832416118031,6486.819466654553,1,1,sa,0.4,14,55.05376979801804,0.41796402633190155,0.004065073095262051,54.13286732183769,0.01967423129826784,0.28772219363600016
